Omschrijving	Art.groep	Artikelsymbool	Gemiddeldekostprijs	Alternatiefnummer	Voorraadbijhouden	VbEnh	VkEnh	AkEnh	PrsEnh	Verkoopprijs	PercVk	Basisaankoopwaarde	Categorie	Basisgewicht	VrdEnh	UniekVolgnummer	MagazijnIN	MagazijnlocatieIN	MagazijnUIT	MagazijnlocatieUIT	Soortelijkgewicht	Datum vanaanpassing	Uur vanaanpassing	Aangepastdoor	Lotnr.leverancier	BOM	EAN13-code	Externe Omschrijving	Werknemer	Vervaldatum	Vervaldatumherziening	Aankoop-code	Soortartikel	Linkdocumentcenter	Laatste bestelprijs	Gevaarlijk en/of veiligheidsvoorschriften	Allergeen	Type artikel	Laatste ontvangstprijs	Netto gewicht	Standaardop voorraad	Budgetprijs	Afdeling	Verkoop-code	Halal	Bestemming	
Kabel & X-encoder CAPS XS6	HFKAB	950129_00KOL	280,2047	3CAB951290000	1	ST	ST	ST	ST	954,0000	0,00	182,9450		0,00	ST	0000008177	HMAG	EK17	HMAG	EK17	0,00	20/01/2020	12,38	klam		1	="0000000067140"	?		22/09/2005	22/09/2005	Bestelbaar	Grondstof	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Kabel voeding CAM 30	HFKAB	960031_00CAM	15,0625	3CAB960310000	1	ST	ST	ST	ST	41,5000	0,00	4,4760		0,00	ST	0000004296	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	15,35	vpa		1	="0000000034753"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Kabel CPU-voeding CAM 30	HFKAB	960032_00CAM	9,2612	3CAB960320000	1	ST	ST	ST	ST	21,5000	0,00	7,1580		0,00	ST	0000004297	HMAG	EK17	HMAG	EK17	0,00	20/01/2020	12,38	klam		1	="0000000034760"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Kabel drukknop CAM 30	HFKAB	960033A00CAM	19,2890	="0000000317160"	1	ST	ST	ST	ST	60,0000	0,00	0,0000		0,00	ST	0000031622	HMAG	EK17	HMAG	EK17	0,00	20/01/2020	12,38	klam		1	="0000000317160"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Kabel I/O console SAP - XS1	HFKAB	970108_00KOL	16,0484	3CAB971080000	1	ST	ST	ST	ST	47,0000	0,00	11,4210		0,00	ST	0000004305	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	15,37	vpa		1	="0000000034845"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Kabel luminoscope SAP - XS2	HFKAB	970109_00KOL	62,1596	3CAB971090000	1	ST	ST	ST	ST	172,5000	0,00	46,3950		0,00	ST	0000004306	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	15,37	vpa		1	="0000000034852"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Kabel X-motor XS5	HFKAB	970112_00KOL	36,7429	3CAB971120000	1	ST	ST	ST	ST	97,0000	0,00	23,8500		0,00	ST	0000004309	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	15,38	vpa		1	="0000000034883"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Kabel voeding APS XS8	HFKAB	970114_00KOL	22,6066	3CAB971140000	1	ST	ST	ST	ST	65,0000	0,00	15,5360		0,00	ST	0000004310	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	15,38	vpa		1	="0000000034890"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Kabel positionering XS9	HFKAB	970115_00KOL	32,3194	3CAB971150000	1	ST	ST	ST	ST	88,5000	0,00	22,8230		0,00	ST	0000004311	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	15,38	vpa		1	="0000000034906"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Kabel I/O host XS23	HFKAB	970117_00KOL	9,7511	3CAB971170000	1	ST	ST	ST	ST	28,0000	0,00	7,7910		0,00	ST	0000004312	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	15,38	vpa		1	="0000000034913"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Kabel XS40 SAM1000	HFKAB	980031_00KOL	56,6060	3CAB980310000	1	ST	ST	ST	ST	156,5000	0,00	35,7280		0,00	ST	0000004313	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	15,38	vpa		1	="0000000034920"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
FC bdp/fotocelprint/RS232 Rev. A	HFKAB	980120A00OPT	8,3503	="0000000134682"	1	ST	ST	ST	ST	30,0000	0,00	0,0000		0,00	ST	0000014277	HMAG	EK13-5	HMAG	EK13-5	0,00	21/01/2020	10,18	mro		1	="0000000134682"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Voedingsverdeelkabel LVCN	HFKAB	980149_00OPT	44,5849	3CAB981490000	1	ST	ST	ST	ST	129,5000	0,00	30,6870		0,00	ST	0000004317	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	15,38	vpa		1	="0000000034968"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Kabel pos.check LM1100A	HFKAB	990011_00OPT	11,3682	3CAB990110000	1	ST	ST	ST	ST	31,0000	0,00	7,4540		0,05	ST	0000004322	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	15,39	vpa		1	="0000000035019"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Kabel CAPS TMA W20-22	HFKAB	990123_00KOL	363,8100	3CAB991231001	1	ST	ST	ST	ST	907,0000	0,00	0,0000		0,00	ST	0000008254	HMAG	GEEN	HMAG	GEEN	0,00	30/11/2018	12,04	mro		1	="0000000070447"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Kabel CAPS TMA W37	HFKAB	990131_00KOL	325,8287	3CAB991311000	1	ST	ST	ST	ST	790,0000	0,00	181,3480		0,00	ST	0000004328	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	15,40	vpa		1	="0000000035071"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Kabel keyboard LVCA	HFKAB	990163_00OPT	17,1049	3CAB991630000	1	ST	ST	ST	ST	48,0000	0,00	10,8950		0,00	ST	0000004329	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	15,40	vpa		1	="0000000035088"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Kabel schroevendraaier verlicht	HFKAB	990268_00DIS	4,8667	3CAB992680000	1	ST	ST	ST	ST	10,5000	0,00	3,4990		0,00	ST	0000008179	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	15,40	vpa		1	="0000000065788"	?		17/09/2005	17/09/2005	Bestelbaar	Grondstof	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Seriële kabel 01,0m M/V -9P	KABAS	SER-01,0-MV-9P	2,36	0CAB851120911
Seriële kabel 01,8m M/V -9P	KABAS	SER-01,8-MV-9P	2,33	0CAB851120912
Seriële kabel 01,8m V/V -9P	KABAS	SER-01,8-VV-9P	2,4286	0000000094634
Seriële kabel 02,0m M/V -25P	KABAS	SER-02,0-MV-25P	3,84	0CAB851122502
Serïele kabel APC Power supply - 02,0m - Vrouwelijk 9P - Mannelijk RJ45	KABAS	SER-02,0-VM-09P/RJ45	0	0000000456968
Seriële kabel 03,0m M/V -9P	KABAS	SER-03,0-MV-9P	3,38	0CAB851120903
Seriële kabel 10,0m M/V -9P	KABAS	SER-10,0-MV-9P	7,91	0CAB851120910
Seriële kabel 10,0m V/V -9P	KABAS	SER-10,0-VV-9P	9,95	0CAB851120920
VGA-kabel 25m M/V	KABAS	VGA-25,0-MV	47,14	0000000276528
APS FM CANDIS versneld Rev.F	EP	020009F00KOL/	9857,0101	0000000446075
VAM - Installatie versie 2	EP	020056_00VAM/	5546,3189	3VAM-020-0000
Hoogtemeting	EP	020220A00HME/	7973,8997	0000000446082
Hoogtemeting - Rev.A	EP	020220_00HME/	7973,8997	3HME-F01-0000
Kolom SAP	EP	020232_00KOL/	7645,3304	3SAP-K40-0000
LM20 Rev A	EP	020251A00OPT/	691,968	3LUM-B80-0000
LM20 ZL Rev A	EP	020253A00OPT/	719,8609	3LUM-B80-0001
PLA DR 1700mm UPD1	EP	020255B00KOL/	554,0078	0000000362511
Dubbele lijnlaser	EP	020292_00LAS/	888,6178	3ACC-L50-0000
Lijnlaser 10mW SAR	EP	020296_00LAS/	324,6595	3ACC-L40-0000
SAR BA TM (pltw)	EP	020314A00KOL/	2657,1723	0000000298209
Kalivam	EP	020318_00CAL/	1655,593	3CAL-V10-0000
SAR standaard (pltw)	EP	020340A00KOL/	2453,9364	0000000232067
SAR inspectie 1050 (pltw)	EP	020357B00KOL/	2794,6845	0000000232135
SAR inspectie 35	EP	020357C00KOL/	2855,8694	0000000368964
Statief unit VW	EP	020364_00CAL/	212,5958	3CAL-V20-0000
LM6 Rev A	EP	020597A00OPT/	452,6349	3LUM-B06-0000
LM6 ZL Rev A	EP	020599A00OPT/	465,1184	0000000178228
LM6 FS RHD GB Rev A	EP	020601A00OPT/	305,1667	3LUM-B06-0002
LM6 FS RHD GB	EP	020601_00OPT/	202,5698	0000000232562
LM 12	EP	020602_00OPT/	591,5681	3LUM-B75-0010
Candelameter	EP	020605A00CAM/	559,8465	0000000423359
Candelameter - GEREVISIONEERD	EP	020605_00CAM/	786,7229	3CAM-C30-0000
Minical laser - standaard toestel	EP	020606_00CAL/	630,724	3CAL-C80-0000
Minical GOCA	EP	020607A00CAL/	649,708	0000000191029
Minical GOCA SAR 10/2000	EP	020607_00CAL/	720,7742	3CAL-C90-0000
Colas	EP	020608_00CAL/	1206,3388	3CAL-C10-0000
Laser spoorbank	EP	020616_00CAL/	438,9649	3CAL-C15-0000
Torsie controlelaser TCL02	EP	020634_00CAL/	292,9637	3CAL-C05-0020
Gewichtskaliber VAM	EP	020666_00VAM/	2432,4006	0000000197991
Speedoscope MST	EP	030079_00MST/	2052,7112	0000000081542
LVS CAN C	EP	030153C00OPT/	1614,6588	0000000152587
Referentielamp	EP	030205_00CAL/	236,1727	3CAL-C65-0000
LM22 Israël Rev A	EP	030209A00OPT/	846,8531	0000000085526
LM1060 (ACS200) - RAL3000 Rood STOCK=0 BLOKKEREN EN EP-VK's AANPASSEN	EP	030213G01OPT/	1138,872	0000000326711
LM 1060 (ACS200-12Cel)	EP	030213I00OPT/	1131,8612	0000000458269
LM 1060 (ACS200-12Cel) RAL3000 Rood	EP	030213I01OPT/	1141,5091	0000000458382
PLA NR AL 1700mm UPD1	EP	030292B00KOL/	578,8753	0000000364034
Ref. ijklamp SAM1000	EP	030319_00CAL/	2325,6885	3CAL-C60-0010
LM6 FS RHD ZL GB Rev A	EP	030539A00OPT/	300,0531	3LUM-B06-0003
Candis kastje	EP	030548B00DIS/	540,8778	3DIS-D80-0010
CANDIS kastje torque controle	EP	030548C00DIS/	556,878	0000000273480
Lijnlaser 10mW PLA	EP	030587_00LAS/	275,1325	3ACC-L45-0000
Masterlaser	EP	030588_00CAL/	609,3991	3ACC-L65-0000
Synchro-module voor leds	EP	040185_00HME/	78,2091	97LE001000100
PLM - SAM 1050 versneld STOCK=0 BLOKKEREN EN EP-VK's AANPASSEN	EP	040187B00KOL/	3543,8347	3PLM-K10-0010
PLM - SAM 1050 versneld	EP	040187C00KOL/	3673,9972	0000000458054
LVS CAN B ACC (65mm)	EP	040404B00OPT/	2342,2498	0000000228145
LVS CAN B ACC (65mm) Rev. C	EP	040404C00OPT/	2301,3659	0000000382175
PLA DR Hella 1700mm STOCK=0 BLOKKEREN	EP	050166A00KOL/	582,4831	0000000106498
PLA DR Hella 1700mm UPD1	EP	050166B00KOL/	583,1913	0000000362535
SAR sleepketting (pltw)	EP	050183B00KOL/	2811,9504	0000000232128
LM20 RS232 - 3knoppen Rev A	EP	050848A00OPT/	861,3237	0000000065122
LM20 ZL RS232 - 3 knoppen Rev A	EP	050849A00OPT/	944,7227	0000000065139
LED array module LET verlengd	EP	050917_00ACC/	454,2068	0000000069434
LM20 RHD GB Rev A	EP	050947A00OPT/	702,0735	3LUM-B80-0010
LM20 RHD GB	EP	050947_00OPT/	575,0209	0000000232586
LM6 FS RHD MOT Rev A	EP	050980A00OPT/	285,7767	0000000071635
LM6 FS RHD ZL MOT Rev A	EP	050981A00OPT/	280,6631	0000000071642
LM20 RHD ZL GB Rev A	EP	050984A00OPT/	737,6814	0000000071666
LM20 RHD MOT Rev A	EP	050985A00OPT/	744,9135	0000000071673
LM20 RHD ZL MOT Rev A	EP	050988A00OPT/	762,9214	0000000071697
LM20 RHD GB - Inkijkspiegel 2 min Rev A	EP	050989A00OPT/	761,4379	0000000071659
LM20 RHD Rev A	EP	051005A00OPT/	747,1348	0000000073868
LM20 RHD ZL Rev A	EP	051006A00OPT/	765,1428	0000000073875
LVC1060 (ACS200-12Cel) STOCK=0 BLOKKEREN	EP	051018F00OPT/	1197,7792	0000000379908
LVC1060 (ACS200-12Cel)	EP	051018G00OPT/	1185,9218	0000000458276
PLA DR gelagerd 1700mm UPD1	EP	051027B00KOL/	596,3815	0000000362542
LM20 RHD GB RS232 Rev A	EP	060018A00OPT/	863,7757	0000000078139
PLA DR gelagerd 17 Kg 1700mm STOCK=0 BLOKKEREN	EP	060019A00KOL/	630,2545	0000000106511
PLA DR gelagerd 17 Kg 1700mm UPD1	EP	060019B00KOL/	625,6619	0000000362559
LVC1060 batterij (ACS200)	EP	060020E00OPT/	1353,4029	0000000458283
PLM Shenzhen versneld STOCK=0 BLOKKEREN EN EP-VK's AANPASSEN	EP	060027A00KOL/	3912,6936	0000000079952
PLM Shenzhen versneld	EP	060027B00KOL/	3989,2243	0000000458078
LM6 met Inkijkspiegel Rev A	EP	060044A00OPT/	529,7931	0000000079716
LM6 FS RHD GB Inkijkspiegel Rev A	EP	060069A00OPT/	341,0844	0000000081627
LM6 FS RHD GB Inkijkspiegel	EP	060069_00OPT/	237,5847	0000000232593
PLA NR AL 17Kg 1700mm UPD1	EP	060070B00KOL/	626,0096	0000000404822
LVC1060 ZL Batterij (ACS200)	EP	060071E00OPT/	1373,035	0000000458290
LVS CAN C DC Wörth	EP	060078A00OPT/	2120,2653	0000000161046
Enkele lijnlaser 15mW SAR	EP	060113_00LAS/	428,4595	0000000081757
Virtual cable	EP	060116B00DEL/	79,3326	0000000142564
KALCAM Goca kalibratietoestel	EP	060138A00CAL/	3391,3906	0000000370608
Unical (LED sturing)	EP	060146A00CAL/	2906,3338	0000000368926
UNICAL (Delta voeding)	EP	060146_00CAL/	2768,2327	0000000095686
KALCAM kalibratietoestel	EP	060158A00CAL/	3851,3388	0000000370615
SAR BA TM (LVC1050 pltw)	EP	060160A00KOL/	4887,2472	0000000255493
Candis module Leds	EP	060187_00DIS/	573,1016	0000000089876
LM20 RS232 Vietnam Rev A	EP	060208A00OPT/	887,2498	0000000089470
Floor Check	EP	060219_00CAL/	1355,3147	0000000131391
High beam module UNICAL	EP	060364_00CAL/	454,8699	0000000095433
Lasermodule Unical RevA	EP	060365A00CAL/	655,2961	0000000368933
Lasermodule UNICAL	EP	060365_00CAL/	715,9618	0000000095501
Spiegelmodule ACC UNICAL	EP	060366_00CAL/	453,1953	0000000095600
Speedoscope MST2 UK Rev. A (wijzigd !)	EP	060392A00MST/	1976,1388	0000000329736
Spare camera + behuizing LM1050 Shenzhen	EP	070000_00OPT/	618,9457	0000000099233
ECE lamp (Bailey) module UNICAL (Delta voeding)	EP	070007B00CAL/	1054,1042	0000000416559
ECE lamp (Bailey) module UNICAL (LED sturing)	EP	070007C00CAL/	1079,575	0000000416597
ECE lamp module UNICAL (Delta voeding)	EP	070007_00CAL/	1017,0353	0000000100311
Snelheidsmeter MST 3	EP	070033_00MST/	2062,0096	0000000107112
PLA DR gelagerd 1700mm Beissbarth UPD1	EP	070044A00KOL/	591,9615	0000000362566
PLA NR AL 1700mm Beissbarth UPD1	EP	070045A00KOL/	578,4553	0000000404839
PLA NR AL 1700mm Beissbarth	EP	070045_00KOL/	578,8871	0000000107013
Speedocal MST	EP	070064_00CAL/	1181,2199	0000000108232
Houder speedocal MST	EP	070070_00CAL/	59,073	0000000108997
Bluetooth Remote Control (BRC)	EP	070267_00MST/	493,3382	0000000137751
Lampmodule intensiteitskalibratie	EP	080118_00CAL/	1533,2581	0000000152044
PLM TM versneld Rev. C NA GEREEDMELDEN BLOKKEREN	EP	080150C00KOL/	8060,3985	0000000445290
PLM TM versneld	EP	080150E00KOL/	8400,9972	0000000458085
SDR WDIS - Draadloze schroevendraaier	EP	080226A00DIS/	1441,5189	0000000290975
Base SDR WDIS	EP	080227_00DIS/	892,6137	0000000160865
LVC1060 ACC (65mm) (ACS200-12cellen)	EP	080339F00OPT/	1665,5551	0000000458306
LM20 RHD GB RS232 Bluetooth	EP	090103_00OPT/	913,5386	0000000175098
Unical Renault (ECE lamp type Bailey)	EP	090179B00CAL/	4525,2732	0000000454896
ECE lamp (Bailey) module UNICAL Renault	EP	090180A00CAL/	1093,3217	0000000416566
Voedingsmodule Unical Renault	EP	090181_00CAL/	491,8012	0000000203357
LVCC 12 cellen	EP	090222A00OPT/	1724,072	0000000382151
LVCC	EP	090222_00OPT/	1698,5547	0000000183031
LVCC ACC (65mm) “tot einde stock”	EP	090229A00OPT/	1952,3442	0000000228169
LVCC ACC (65mm) 12cellen	EP	090229B00OPT/	1978,5716	0000000383097
APS FM (RDF+LDW) Rev.B	EP	100247B00KOL/	23384,3723	0000000446105
Kalibratiespiegel RDF	EP	110029_00CAL/	380,5544	0000000232807
Kalibratieframe (put) RDF	EP	110043A00CAL/	11326,2336	0000000456500
LM1060 GOCA	EP	110107_00OPT/	1628,6087	0000000224154
LM6 AL inkijkspiegel	EP	110234_00OPT/	485,5027	0000000228985
Reflectiemodule APS FM RDF (Evobus)	EP	110286_00KOL/	2953,0554	0000000232906
Spiegelmodule ACC BMW	EP	110310_00KOL/	1789,6963	0000000237031
LVCC 'Rechtse versie'  !NIET MEER BESTELLEN WIJZIGT NAAR 12 CEL 20-06-2017!	EP	120023_00OPT/	2101,787	0000000242967
Lichtbron met witte led's	EP	120034_00CAL/	4810,9163	0000000244275
LVCC APS TM (Z-motorextensie) - Rev.E	EP	120103E00KOL/	10656,5898	0000000446112
LVCC IPC APS TM (Z-motorextensie) Rev.E	EP	120107E00KOL/	14590,4021	0000000446129
APS TM ACC - Rev.B	EP	120109B00KOL/	11964,0145	0000000446136
APS TM CS Lidar (rechts) - Rev.A	EP	120151A00KOL/	10546,8899	0000000446143
PLM TM rechts	EP	120216B00KOL/	8614,617	0000000458092
LVC1060 Rechtse Versie (ACS200-12Cellen) STOCK=0 BLOKKEREN EN EP-VK AANPASS	EP	120242B00OPT/	1750,9187	0000000388412
LVC1060 Rechtse Versie (ACS200-12Cellen)	EP	120242C00OPT/	1792,571	0000000458313
LDW Backlight (zonder film) - Rev.A	EP	120287A00ACC/	477,5862	0000000447362
Kleurledlatten met sturing	EP	120413_00CAL/	2103,4305	0000000272469
Laser spoorbank 4 regelschroeven	EP	130046_00CAL/	469,5603	0000000277396
PLA DR gelagerd 14,2 Kg. UPD1	EP	130055A00KOL/	586,4978	0000000362580
PLA DR gelagerd 14,2 Kg.	EP	130055_00KOL/	597,7859	0000000277976
PLA SR AL 1700mm UPD1	EP	130110A00KOL/	583,5685	0000000362597
APS FM rotatie (LVC1060)	EP	130261B00KOL/	15854,3773	0000000458108
LVCC ACC Rechtse versie 12 cellen	EP	130316A00OPT/	2425,0039	0000000382144
LVCC ACC 'Rechtse versie'	EP	130316_00OPT/	2536,4605	0000000298247
PLC APS TM (VW Mosel)	EP	140032_00KOL/	13198,7335	0000000297233
PLC APS TM rechts (VW Mosel)	EP	140063_00KOL/	12253,7541	0000000297783
LM6 DLS/FOG	EP	140083_00OPT/	445,9425	0000000298568
LVCC APS TM rechts (Z-motorextensie) Rev.D	EP	140086D00KOL/	10804,7682	0000000446150
Graincam	EP	140154_00DIV/	1290,0565	0000000304290
LVCC IPC MAN FM (met lijnlaser) - Rev.B	EP	140203B00KOL/	12832,6983	0000000446167
LVCC B/W	EP	140240_00OPT/	1717,3547	0000000310574
LVCC IPC MAN TM - Rev.B	EP	150007B01KOL/	12716,0071	0000000446198
Referentie unical vast	EP	150086_01CAL/	840,9584	0000000322379
MAN FM (RDF-MPC) 2100mm (Met nieuwe laser type Picotronic DC650-1-3-C500)	EP	150181A01KOL/	9806,6185	0000000420297
DAS module RDF manueel (Met nieuwe laser type Picotronic DC650-1-3-C500)	EP	150182B01DAS/	3688,6895	0000000420266
Spiegelmodule wielklem	EP	150183_01DAS/	478,1323	0000000329354
DAS module MPC manueel 879mm (Met nieuwe laser type Picotronic DC650-1-3-C5	EP	150222A01DAS/	1127,3279	0000000420273
Kalibratieframe FAS	EP	150273B01CAL/	20671,3572	0000000404938
Kalibratietarget FAS	EP	150312_01CAL/	2970,1139	0000000330480
10M WAND (Met nieuwe laser type Picotronic DC650-1-3-C500)	EP	150339A01DAS/	39114,6953	0000000420310
PLA DR gelagerd 14,2Kg 1850mm UPD1	EP	150461A01KOL/	576,5457	0000000362658
PLA DR gelagerd 14,2Kg 1850mm	EP	150461_01KOL/	591,7617	0000000335430
Lijnlasermodule LM35 Rev A (batt/bu)  !! BLOKKEREN BIJ EINDE VOORRAAD !!	EP	150486A01LAS/	253,3835	0000000372282
Lijnlasermodule LM35 Rev B (batt/bu)	EP	150486B01LAS/	221,6665	0000000452106
Kalibratiespiegel ACC/MFK VW Kaluga	EP	160043_01CAL/	548,8444	0000000344166
Single tool RACAM rev B	EP	160125B01DIS/	3746,2169	0000000472371
LM35 Rev.A STOCK=0 BLOKKEREN EN EP-VK's AANPASSEN	EP	160142A01OPT/	959,0376	0000000377034
LM35 RAL3000 Rood Rev.A STOCK=0 BLOKKEREN EN EP-VK's AANPASSEN	EP	160142A02OPT/	1063,6808	0000000376969
LM35	EP	160142C01OPT/	953,2151	0000000459822
LM35 RAL3000 Rood	EP	160142C02OPT/	1053,416	0000000459839
LM35 FR Rev.A STOCK=O BLOKKEREN EN EP-VK's AANPASSEN	EP	160143A01OPT/	1044,4472	0000000377027
LM35 FR	EP	160143C01OPT/	1029,0008	0000000459846
LM35 UK Rev.A STOCK=0 BLOKKEREN EN EP-VK AANPASSEN	EP	160144A01OPT/	975,1976	0000000376990
LM35 UK	EP	160144C01OPT/	981,5296	0000000459853
LM35 HDMI Rev.A STOCK=0 BLOKKEREN EN EP-VK's AANPASSEN	EP	160401A01OPT/	1036,7939	0000000377041
LM35 HDMI	EP	160401E01OPT/	1089,8828	0000000468022
LM35 HDMI RAL3000 Rood	EP	160401E02OPT/	1089,6064	0000000468039
LM35 GOCA	EP	160547C01OPT/	1167,6923	0000000459884
LM35 GOCA STOCK=0 BLOKKEREN EN EP-VK AANPASSEN	EP	160547_01OPT/	1192,3843	0000000368988
ECE LED module unical	EP	160563_01CAL/	1685,6219	0000000367622
Unical L/R	EP	160606A01CAL/	4339,4556	0000000454902
Unical L/R     STOCK=0 GEBLOKKEERD PLAATSEN !!!	EP	160606_01CAL/	4692,7142	0000000368216
Lasermodule Unical L/R	EP	160610_01CAL/	879,7861	0000000368483
Spiegelmodule Unical L/R	EP	160611_01CAL/	536,0953	0000000368490
ECE lamp (Bailey) module UNICAL L/R	EP	160612A01CAL/	1088,175	0000000416580
ECE lamp module Unical L/R	EP	160612_01CAL/	1096,7175	0000000368506
ECE LED module Unical L/R	EP	160613_01CAL/	1619,8219	0000000368513
Single tool U/D 320TR	EP	170125A01DIS/	983,2905	0000000472166
10m wand Volvo (Met nieuwe laser type Picotronic DC650-1-3-C500)	EP	170285A01DAS/	47060,9932	0000000420327
10m wand Volvo	EP	170285_01DAS/	47225,2973	0000000387279
PLA DR AL gelagerd 1700mm UPD1	EP	170416A01KOL/	620,4155	0000000404792
PLA DR AL gelagerd 1700mm	EP	170416_01KOL/	592,4835	0000000393881
PLA DR AL Hella 1700mm UPD1	EP	170417A01KOL/	614,4253	0000000404815
Matrix LED module unical L/R	EP	180010_01CAL/	1630,5036	0000000397360
Mobiele 10m wand LET	EP	180166_01DAS/	3179,1273	0000000402835
SAR BA sleepketting (pltw)	EP	180201_01KOL/	2207,2233	0000000403207
Kalibratietarget wielklem met spiegel !!! WIJZIGT INFO YVES 22/11/2019 !!!	EP	180207A01DAS/	2404,8272	0000000403948
Twee single tools 320TR met riem	EP	180239A01DIS/	1932,1847	0000000472333
Twee single tools 320TR LEDS met riem	EP	180244A01DIS/	2277,3447	0000000472326
PLM Shenzhen versneld rechts	EP	180246A01KOL/	3852,7575	0000000458139
MCS (Mirror cam system)Target Links - Rev.B	EP	180291B01DAS/	918,4866	0000000446532
MCS (Mirror cam system)Target Rechts - Rev.B	EP	180297B01DAS/	890,4866	0000000446549
High beam module UNICAL L/R	EP	180298_01CAL/	426,5795	0000000408318
MAN BSA FM	EP	180343_01KOL/	5300,8601	0000000410519
LVCC B/W Rechtse versie	EP	180352_01OPT/	2130,0582	0000000410946
MPC2 box	EP	180384A01DAS/	118,1891	0000000454919
LVCC B/W 12 cellen	EP	180419_01OPT/	1779,622	0000000414784
LVCC B/W Rechtse versie 12 cellen	EP	180420_01OPT/	2182,8543	0000000414791
LM 35 LAN	EP	180430B01OPT/	932,9673	0000000459891
Module wielklem Koch	EP	180529_01DAS/	2056,9913	0000000421065
PLA DR D gelagerd 14.2kg UPD1	EP	180541_01KOL/	647,0676	0000000421539
PLA NR D gelagerd 14.2kg UPD1	EP	180544_01KOL/	602,1707	0000000421546
PLA DR D gelagerd UPD1	EP	180548_01KOL/	644,9513	0000000422635
PLA NR D AL gelagerd UPD1	EP	180549_01KOL/	632,0884	0000000422642
LVC2035 - Optical block STOCK=0 BLOKKEREN	EP	180581B01OPT/	1250,0592	0000000457903
LVC2035 - Optical block STOCK=0 BLOKKEREN	EP	180581C01OPT/	1260,5955	0000000459907
